,user_name,total_star,durability_star,price_star,design_star,delievery_star,date,review,help
29,ye2han,5.0,5.0,5.0,5.0,5.0,2020.09.20,내가 앉으려고 산건지 냥이잠자리인지^^ 냥이가 정말 좋아하는 의자에요~ 배송 품질 디자인 다 만족스럽구요 롤러로 먼지제거는 해줘야할듯요,10
30,전신영7,5.0,5.0,5.0,5.0,5.0,2018.06.19,굳 배송이정말 빠릅니다. 가구들어오기전에 급하게 쓰기 좋아요,10
31,바나나소스,5.0,null,null,null,null,2021.03.22,이거 세탁 가능합니다!!! 위아래 봉 빼면 분리돼서 그대로 세탁기에 넣으면 돼요 건조기 중온으로 말렸더니 아무런 문제 없었어요,8
32,쩡해노,5.0,5.0,5.0,5.0,5.0,2018.12.14,의자가 쇼파마냥편해서 계속있고싶어용 ㅠ,8
33,JD6615,5.0,5.0,5.0,5.0,5.0,2017.09.10,배송이빨랐고 생각보다 조립이 간단했습니다. 얼룩이 조금있어 세탁했어요 의자는 편하고 좋습니다 스툴이랑 같이 쓰면 더줗아요,8
34,성복동,5.0,5.0,5.0,5.0,5.0,2017.07.29,가격때문에 의심했는데 너무 잘산거 같아요 퇴근해서 앉아있으면 엄청 편하내요 내구성도 좋고 모양도 예쁘고 틸트 조정도 되고매우 만족합니다,8
35,아버뉨,5.0,5.0,5.0,5.0,5.0,2018.07.26,진짜 너무 편해요 가격대비 너무 좋아요. 의자 각도는 3단계로 되어있고 스툴은 꼭 있어야 겠어요 발을 올려놔야 더 편해요. ^^,7
36,shinmh64,5.0,5.0,5.0,5.0,5.0,2018.07.25,이물건은 정말 짱입니다 사실저렇게 놓을건아니고 오자마자 비닐벗기고 펴자마자 찍은사진입니다 동봉해주신 드라이버같이생긴걸로 나사부분 조금씩더 조여주니 삐그덕대는 부분도하나없이 좋아요 비싼가죽소파보다 더편합니다 누울수도있고 앉을수도있고 어디갈때 갖구가고싶어요 트집잡기좋아하는 울신랑도 인정한부분!! 식구수대로 사고싶습니다 배송은 주말빼고 이틀걸렸나봐요 ^^,7
37,김진우202,5.0,5.0,5.0,5.0,5.0,2020.07.02,의자 진짜 편해요 침대 버렸어요 여친이 앉으려 하는걸로 싸우다가 헤어졌어요,6
38,송26,5.0,5.0,5.0,5.0,5.0,2019.10.10,선물한거여서 직접 써보지는 않았는데 선물 받은 친구도 좋아했고 친구네 애옹이도 좋아해서 애옹이 지정석이 됐대요. 그리고 잠깐 의자에 앉아있기만 하려고 했는데 낮잠을 자버릴 정도로 편하다고 하네요.,6
39,sara9114,5.0,5.0,5.0,5.0,5.0,2018.08.05,"제품의 리뷰가 좋아서 구입했는데 정말 많은분들이 극찬을 하는지 알듯해요.. 앉는순간 그냥 감기듯 편안합니다~ 브라운,카키그레이색으로 고민했는데 밝은 카키가 좀더 강한색이예요~마음에 들어요..배송도 너무 빨랐구요.제품도 견고하고 이뻐서 넘 만족하고 추천합니다~~",6
40,Naeun𖤐𖤐,5.0,5.0,5.0,5.0,5.0,2020.04.16,"배송이 매우 빨랐고 조립 과정 필요없이 설명서 보고 의자 펼치기만 하면 됩니다. 158의 성인이 앉았을 때 아빠다리, 쪼그려 앉기 다 가능해요~아주 안락합니다",5
41,52****13,5.0,5.0,5.0,5.0,5.0,2020.04.06,네 고양이 큰 침대를 샀어욤... 안내려오네요ㅜ,5
42,이송녀,5.0,5.0,5.0,5.0,5.0,2020.02.10,굉장히 푹신한 의자는 아니지만 배기는 곳 없이 오래앉아도 편해요~ 앉아서 책읽으려고 구매했는데 몇달째 아주 잘쓰고있어요 추천!!,5
43,토톰미미50,5.0,5.0,5.0,5.0,5.0,2018.07.19,택배기사님 너무 힘드셨겠어요 ㅜㅜ 더운날 고생 하셨습니다.♡,5
44,옆집악어,5.0,5.0,5.0,5.0,5.0,2019.05.07,푹신하고 접을수있어서 좋아요 ㅎㅎㅎ,4
45,JELLYING,5.0,5.0,5.0,5.0,5.0,2018.08.11,"쇼파처럼 ,식탁 의자 대용으로 사용하고있어요!!예쁘고 너무 편해요",4
46,오세성,5.0,5.0,5.0,5.0,5.0,2018.06.08,가성비갑입니다. 엄청 편하구요 앉으면 못일어납니다.,4
47,music.kim,5.0,5.0,5.0,5.0,5.0,2018.03.08,다리를 얹을 수 있는 수납박스를 앞에 두고 사용중입니다 :),4
48,날으는 낙타,5.0,5.0,5.0,5.0,5.0,2018.03.06,그레이카키라서 그런지 회색벽지에 넘자 잘어울려요!! 곳곳에 기스가 보이는데 그냥 쓸께요ㅎㅎ 구매하시고 한번씩 닦아서 쓰세요! 닦으니까 검은먼지가 꽤 뭍어나오더라구요,4
49,Zhdal1014,5.0,5.0,5.0,5.0,5.0,2018.02.24,짱! 하나더 살 예정이예요!ㅎㅎㅎㅎㅎ,4
50,몽바기,5.0,5.0,5.0,5.0,5.0,2020.08.22,아주 생각한만큼 젛습니다ㅋㅋㅋㅋ댕댕이가 제일 좋아하네오,3
51,jaehyun0813,5.0,5.0,5.0,5.0,5.0,2020.04.18,편안하고 예뻐요 다만 쿠션에 약간의 오염이 있었습니다,3
52,주빨이,5.0,5.0,5.0,5.0,5.0,2020.03.28,보시다시피 앉는 곳이 많은데 저 의자만 앉습니다 편해요,3
53,블키키,5.0,5.0,5.0,5.0,5.0,2019.12.18,앉았더니 생각보다 너무 편안해서 깜짝 놀랬네요 엉덩이가 안떨어져요.. 가성비 대만족이요ㅎㅎ,3
54,mayninedr,5.0,5.0,5.0,5.0,5.0,2019.11.11,3단으로 조절가능해서좋아용 두번째구입입니당,3
55,규별이,5.0,5.0,5.0,5.0,5.0,2018.05.23,3가지의 거리조절이 가능합니다. 전 가운데가 맞는데 목뒤에 쿠션하나두면 앞에보기편합니다,3
56,이훈25,5.0,5.0,5.0,5.0,5.0,2018.05.18,좋아요^^~~~ 색상도 가격도~~ 품질도,3
57,xmidnightx,5.0,5.0,5.0,5.0,5.0,2018.03.24,진짜 푹신하고 맘에 들어요 맨날 앉아있음,3
58,박지준,5.0,5.0,5.0,5.0,5.0,2018.03.19,이런 의자 하나 가지고 싶었는데 적당한 가격에 있어서 구매하고 기다리는 동안 싼게 비지떡이라던데 하면서 걱정했지만 이름그대로 릴렉스 체어입니다. 퇴근하고 하루종일 저기 앉아서 책만보게 되네요,3
59,man4,5.0,5.0,5.0,5.0,5.0,2018.01.18,좋아효 또살까봐 ㅋㅋㅋㅋ 편하고 좋습니다,3
60,토째비,5.0,5.0,5.0,5.0,5.0,2018.01.11,너무 너무 편해요 반신반의했는데 실제로 앉아보니 너무 안락해요 저는 젤 뒤로 젖혔을때가 젤로 좋아요 정말로 잠이 들정도네요~^^,3
61,깨링,5.0,5.0,5.0,5.0,5.0,2017.11.26,예뻐서 하나 더 주문했어용 ㅋㅋㅋㅋ 맘에들아유,3
62,서윤민성,5.0,5.0,5.0,5.0,5.0,2017.11.03,생각했던것 보다 크기도 크고.. 아주 탄탄해요. 집에 영화관 만든다고 1인체어가 필요하다는 남의편을 위해..구매했어요. 남의편뿐 아니라..애들까지 극찬..ㅋ,3
63,과이잉,5.0,5.0,5.0,5.0,5.0,2021.04.03,너무 좋다는 리뷰보고 샀는데 전 아직 잘 모르겠어요..얼마 안써봐서 그런건지.. 그리고 기스가 여기저기 많이 났어요 교환 귀찮아서 그냥 쓸생각였는데 기스많다고 사진올릴수가 없다고 문의남겼는데 친절이라곤 볼수가 없어서 기분이 별루였어요 문의글 전체적으로 보면 친절 1도없었음 앞으론 이런건 조금 개선했으면 좋겠습니당,2
64,지순.,5.0,5.0,5.0,5.0,5.0,2021.02.04,너무 마음에 들어요!! 근데 생각보다 잠잘수 있을정도로 편하지는 않고 편하게 쉴수있는정도..? 그래도 편하게 쉴수 있는 공간이 생겨서 좋습니당 그리고 생각보다 엄~~청 무거워요ㅋㅋㅋ 튼튼하다는 증거겟죠?? 덕분에 장판이 눌려서 임시방편으로 박스 깔아놨습니다..ㅎ,2
65,Levi,5.0,5.0,5.0,5.0,5.0,2020.12.30,"편하게 책 읽고 싶어서 구매했어요. 안정감 있고 엄청 푹신해요. 남편은 엄청 편하다고 하고, 저한테는 목부분만 살짝 불편합니다. 천 부분에 살짝 얼룩들이 있는데 신경 쓰이는 정도는 아니에요. 추천합니다.",2
66,화치,5.0,5.0,5.0,5.0,5.0,2020.11.30,조립다 되어서 오는 제품이고 쿠션도 폭신합니당 고양이가 여기에서만 자요 ㅎㅎㅎ냥이 털때문에 담요깔아두고 사용중입니당,2
67,자몽하이,5.0,5.0,5.0,5.0,5.0,2020.08.04,강아지한테 의자를 뺏겨버렸네요 ㅎ 푹신하고 젛아요 가격대비 잘 산거 같아요 ㅎ,2
68,기메9,5.0,5.0,5.0,5.0,5.0,2020.06.04,의자 가격대비 넘 편하고 이쁩니다 ㅎㅎㅎ,2
69,아니JIN,5.0,5.0,5.0,5.0,5.0,2020.04.15,사진보다 이쁩니다 다들 앉아보고 편하다고하네요~~~,2
70,깻맘,5.0,5.0,5.0,5.0,5.0,2020.04.10,너무 좋아요 폭신폭신~ 저희집 식구들이 호시탐탐 노려요,2
71,jjjoo17,5.0,5.0,5.0,5.0,5.0,2020.04.02,베란다가 좁아서 안들어가진 않을까 걱정했는데 다행히 딱맞네요! 컬러도 맘에들고 설치도 간편하고 무겁긴해도 사용하지않을땐 간편하게 접어서 보관도 가능하니 저렴하고 예쁜 자취방꾸미기에 딱 적합합니다!,2
72,junchuly,5.0,5.0,5.0,5.0,5.0,2020.04.01,때가 잘탈꺼 같아서 쇼파 커버를 씌웟는데 의자는 진짜 편해요,2
73,소원을들어줘genie,5.0,5.0,5.0,5.0,5.0,2020.03.26,ㅠㅠ...옛날부터 너무 사고싶었던 안락의자 드디어 구매해서 너무 좋은데 색깔도 이쁘고 단단한 푹신한 의자라 더 마음에 들어요 ㅠㅠ 너무 좋아요,2
74,seollee1231,5.0,5.0,5.0,5.0,5.0,2020.03.21,"어머니 사드렸는데 너무 잘 쓰고 계세요. 단점이라면 너무 편하다보니 저 자리에서 하루종일 자다가, 티비 보다가를 반복해서, 하루종일 티비보게 되신대요 ㅎㅎ 저도 한 번 앉아봤는데 티비볼 따 목도 안 아프고 해서 제 집에도 하나 사려고요!",2
75,Yeram91,5.0,5.0,5.0,5.0,5.0,2020.02.27,세상 편해요 ㅠㅠㅠㅠㅠㅠ 여기 앉아서 침대에 다리올리면 역류성식도염 통증을 안겪고 꿀잠자여 낮잠자려다 반나절 잠드는 수준,2
76,림숴,5.0,5.0,5.0,5.0,5.0,2020.01.05,"꽤 써보고 리뷰남깁니다.. 정말 마약같은 의자에요.. 좁은 원룸형오피스텔이라 평소에 접어두기에도 좋고, 앉았을때 정말.. 추천합니다.",2
77,perugina,5.0,5.0,5.0,5.0,5.0,2020.01.01,스툴은 아직 조립은 못했어요. 주말에 조립하려고 합니다. 스툴과 같이 온 발받침 방석이 너무 푹신해서 소파에 등 기대는 용도로 지금은 잘 쓰고 있습니다.,2
78,dodo_ran,5.0,5.0,5.0,5.0,5.0,2019.12.25,누워보니 왜 이제야 샀는지! ㅋㅋㅋㅋ 넘 편해요,2
79,당비22,5.0,5.0,5.0,5.0,5.0,2019.10.17,배송은 일주일 걸렸지만 비교적 빨리온거같아요! 조립해야하는 상품인줄 알았는데 접이식이였다니 너무 좋았어요 ^^,2
80,박현진60,5.0,5.0,5.0,5.0,5.0,2019.08.19,아버지가너무 좋아하시네요~효도선물로최고인것같아욧,2
81,BELLE1227,5.0,5.0,5.0,5.0,5.0,2018.10.08,카키색과브라운 두가지가나란히있으니 더이뻐요^^,2
82,에그볼링,5.0,5.0,5.0,5.0,5.0,2018.08.05,완제품으로 배송오는 상품이구요 박스에서 꺼낸 다음엔 각도 조절하고 다리 고정만 해주면 되는 상품이라서 너무나 편리 하게 조립 가능(인데 그 고정하는 걸 몰라서 낑낑거림..) 지금도 눕다시피 앉아서 후기쓰는 중인데 너무 좋아요 앉아서 책읽기엔 딱 좋은.,2
83,프로게이,5.0,5.0,5.0,5.0,5.0,2018.07.26,왔어요 카키브라운 역시 예쁘지만! 집들이 사진 색감에 낚이지 마세요~ 진한색인줄 알았는데 보정이었음 근데 괜찮아요~,2
84,"쏭은지, 송지 🐰83",5.0,null,null,null,null,2018.07.22,둣굿굿 완전폭신폭신해요 단단하고 각도는 티비볼때 맨 앞칸이좋아요 중간은 목이 아푸더라구요 발 올리고 잇으면 편해서 다리는 짐볼에 올려두고 쓰고 잇어요! 세탁은 불가한것 같은데 . 앉을때 린넨이불 덮어서 앉으니 더 시원해요,2
85,donah_,5.0,5.0,5.0,5.0,5.0,2018.04.24,편해요. 높낮이 조절가능한것도 넘 좋고 ! 색이 아쉬웟지만 의외로 잘 어울려서 좋습니당 편함이 최거..,2
86,☺️🌿,5.0,5.0,5.0,5.0,5.0,2018.03.28,마음에들어요 리클라이너처럼 다리로 밀면 각도조절이 되는건 아니지만 편합니다 다리도좀올릴수있음 더욱좋겠어요,2
87,apinetree,5.0,5.0,5.0,5.0,5.0,2018.03.24,💕💕💕너무좋아요!! 애정템!!!!!!!!,2
88,dmswl1173,5.0,5.0,5.0,5.0,5.0,2018.03.12,튼튼하고 너무 좋아요! 자리 차지하고 있는거 시러서 일부러 접이식 알아봤는데 싸게 잘삿습니당! 카키색을 사고 싶었지만 품절인 관계로 브라운?샀습니당. 나름 색갠찮내요!,2
89,츄키츄키,5.0,5.0,5.0,5.0,5.0,2017.12.09,오자마자 앉아보는데 너무 푹신하고 좋은거에요! 보는 사람들마다 탐내하고ㅋㅋ 엄청 만족스럽습니다.,2
90,민주지니,5.0,5.0,5.0,5.0,5.0,2017.12.06,2017년 연초에 사서 연말까지 잘쓰고 너무편하고 좋아서 여분으로 재주문합니다~~♥♥,2
91,🍀☘️,5.0,5.0,5.0,5.0,5.0,2017.11.17,생각했던것보다 더이쁘고 완전맘에들어요ㅎㅎ 이뻐서 여기저기 다자랑하고 신혼집 꾸미는 친구들한테 추천도했어요ㅋㅋ 가격대비 정말좋은거같아용,2
92,키치의대명사,5.0,5.0,5.0,5.0,5.0,2017.10.13,색상은생각했던대로 은은한그레이빛카키구여 무엇보다 앉아있는데 너무너무너무편하네요.자도되겠어요 ㅋ ㅋ ㅋ가성비최고!!!추석할인까지받아넘나좋은것!!!오늘의집사랑해용,2
93,사과나무열매,5.0,5.0,5.0,5.0,5.0,2017.09.16,너무 이버여 다만 막상 저기 잘 안 앉게되더라구요 ㅋㅋㅋ 막 편한 건 아니지만 싼 가격에 좋은 제품!,2
94,준쎄이,5.0,5.0,5.0,5.0,5.0,2017.08.23,먼저 오렌지 구매하고 너무조아 바로 카키 구매했어요. 그레이에 가까운 카키도 이쁘네요. 편해요~~,2
95,Reset,5.0,5.0,5.0,5.0,5.0,2017.08.19,그레이지만 카키그레이로 생각하심되구여 생각보다 단단히 받쳐 주네요 이케아랑 고민하다 좀 더 안락해보여서 주문했는데 괜찮은것 같아요 생각보다 사이즈가 큽니다. 2인쇼파와 암체어중 고민고민 했는데 좀 더 이동이랑 높낮이조절이 되는 장점이 있네요,2
96,김명수73,5.0,5.0,5.0,5.0,5.0,2017.07.24,세번째 구매입니다 이쁘고실용적이고 저렴 머 선물하나 주세요ㅋ,2
97,tamnam,5.0,5.0,5.0,5.0,5.0,2017.06.29,2인쇼파살까 이거살까고민하다가 구매했는데 현명한 선택이였ㅅ음.. 주말을 의자에서 보내버림..,2
98,랜선집뜰,5.0,5.0,5.0,5.0,5.0,2017.05.23,엄청편해요~ 냄새도 금방빠지고 불편한거 없어요 조립없이 바로 사용가능!!! 앉아서 화장할때도 편하고 그냥 쉬어도돼요ㅋㅋ 잘산물건중 하나입니다 추천이요~~!!,2
99,김명수73,5.0,5.0,5.0,5.0,5.0,2017.04.27,색이쁨 튼튼함 멋짐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
100,Hong Hyunjeoung,5.0,5.0,5.0,5.0,5.0,2021.07.24,😂😂😂😂😂 별점을 하나라도 빼면 노출이 안되나보네요. 일단 배송이 정말 느려요. 7월12일 주문... 스툴이 품절... 19일인가 입고예정이래서 기다렸죠. 그러고 소식 없기에 게시판 문의후 배송은 23일 받았어요. 근데 본품 의자만 왔어요. 또 찾아보니 의자와 스툴 배송업체가 다르더라구요. 스툴 품절로 배송 지연하신건데 어차피 따로 보내실거였으면 의자 먼저 보내주시지 왜 구태여 배송지연까지;;;; 일단 의자 먼저 사용하고 주문 16일만인 오늘 스툴을 받았는데.... 젠장ㅠㅠ 색이 달라요... 세트로 주문했는데 세트라고 하기엔 두 카키색이 확연히 다르네요. 의자는 베이지에 가까운 색인데 스툴은 연하지만 카키네요... 두가지 같이 받았다면 반품했겠어요😕😕😕 아름답지 않아요;; 의자는 편하다는 평이 많아 기대 많이했었는데 오래 앉아있기엔 좀 불편해요. 그나마 스툴이 있으니 좀 편해진듯해요. 스툴 색깔만 맞추셨다면 딱 좋았을텐데... 의자가 해먹느낌이라 생각하심 될것같아요. 허리를 탄탄히 잡아주지 못하니 한 30분 앉았다 일어나면 허리랑 어깨가 걸려요. 그래도 잠깐씩 앉기엔 나쁘지 않습니다. 내년엔 베란다가 넓은곳으로 이사가서 잠깐씩 커피타임용으로 사용하면 좋을것같네요. 어차피 이케된거 잘 써볼께요~,1
101,윤설설2,5.0,5.0,5.0,5.0,5.0,2021.01.11,남편애착 의자에요 편합니다 저 발받침대 꼭 같이 사세요,1
