,user_name,total_star,durability_star,price_star,design_star,delievery_star,date,review,help
62,sln0607,5.0,5.0,5.0,5.0,5.0,2021.06.16,조립하기 쉽고 정말 안정감있고 편하네요 가격대비짱,0
63,삼이응,5.0,5.0,5.0,5.0,5.0,2021.06.12,이케아에서 앉아보고 못 사온게 너무 아쉬웠는데 역시나 빨리 살걸 그랬네욤^_^,0
64,한ㄴ나ㅏ,5.0,5.0,5.0,5.0,5.0,2021.06.11,상품이 좋았습니다 감사합니다 많이파세요,0
65,가람51,5.0,5.0,5.0,5.0,5.0,2021.06.09,설명서를 잘 읽고 조립해야헤요! 둘이서 조립하니까 금방 하네요 ㅎㅎㅎ,0
66,제케헤이,5.0,5.0,5.0,5.0,5.0,2021.06.08,배송 빠르고 제품도 만족스러워요 푹신푹신하고 편해요,0
67,reyanreuaa,5.0,5.0,5.0,5.0,5.0,2021.06.06,조립도 괜칞았고 이케아라 튼튼하려니 생각합니다. 마감도 좋고 대만족이에요,0
68,안나57,5.0,5.0,5.0,5.0,5.0,2021.06.03,색이 좀 누리끼리하긴한데 편하기는 진짜 편해여,0
69,이셔셧,5.0,5.0,5.0,5.0,5.0,2021.05.30,편한데 낮아서 일할때는 사용 못핡 것 같아요,0
70,니디아빠,5.0,5.0,5.0,5.0,5.0,2021.05.30,소파대신 쓰고 있는데 이케아 천 하나 걸쳐서 쓰니 깔끔하고 좋네요 튼튼합니다 편하고요,0
71,진경준3,5.0,5.0,5.0,5.0,5.0,2021.05.20,앉아있다가 졸아버릴정도로 편하네요 좋아요..,0
72,ssordrop,5.0,5.0,5.0,5.0,5.0,2021.05.18,베란다에 놨는데 좋네요! 커버고 분리해서 빨아서 쓸수있고 좋습니다,0
73,제동쓰,5.0,5.0,5.0,5.0,5.0,2021.05.18,고양이가 오줌싸려해서 눕혀놨네요ㅜ조립은 여자혼자도 할 수 있구요.편해요ㅎㅎ,0
74,Xin Cui,5.0,5.0,5.0,5.0,5.0,2021.05.17,좋아요 맘에 들어요 몇개월째 쓰고 있는데 편하고 가성비 좋습니다.,0
75,안보짱,5.0,5.0,5.0,5.0,5.0,2021.05.17,이뻐요 저는 쪼끔 조립이 힘들었어요 이뻐요 하나더 사려구요!,0
76,지언지오,5.0,5.0,5.0,5.0,5.0,2021.05.17,후기보고 많이 기대하고 있었는데 진짜 편해요...! 조립하는것도 재미있었고 사길 잘했어요🙆🏻‍♀️,0
77,Sumangg,5.0,5.0,5.0,5.0,5.0,2021.05.16,"생각보다 훨씬 편안하고 튼튼해요. 눕고 싶진 않지만 늘어져 있고 싶을 때 앉아 있으면 딱이에요. 가로 넓이도 넓어서 두 다리 올리고 있어도 좋습니다. 집에 놀러오는 사람 있으면 앉아보라고 강요하고, 혼자 쓰기 아까워서 동생한테도 선물했어요.",0
78,유낑'3',5.0,5.0,5.0,5.0,5.0,2021.05.14,리뷰가 너무 좋길래 샀는데 정말 편하네요 ㅎㅎ 첨에 조립할때 조금 걸렸는데 그래도 여자 혼자서 할만은 했어요! 설명서 헷갈리면 유튜브에 검색해서 보고 따라해도 좋을 거 같아요 만족합니다~,0
79,오하선,5.0,5.0,5.0,5.0,5.0,2021.05.12,조립하느라 죽는 줄 알았지만^^ 삶의 질이 1274595배 상승했습니닷..,0
80,곽탱87,5.0,5.0,5.0,5.0,5.0,2021.05.11,배송빠르고 생각했던거만큼 와서 좋습니다,0
81,키위키위,5.0,5.0,5.0,5.0,5.0,2021.05.11,생각보다 커서 당황스러운데 너무 편해요~~,0
82,연이정,5.0,5.0,5.0,5.0,5.0,2021.05.11,풋스툴이랑 같이쓰고 앉아서 넷플릭스보니까 천국이 따로없네요ㅠㅠ 첨에는 푹신하지않을까봐 걱정했는데 편해용 앉는자리도 넓고 180정도되는 남친도 좋다고 자기도 하나 들여놓고싶대용,0
83,-fuhgt,5.0,5.0,5.0,5.0,5.0,2021.05.09,진짜 완전 좋아요^^ 잘 쓰고 있어요,0
84,쭈잉ㅃㅠ,5.0,5.0,5.0,5.0,5.0,2021.05.09,"조립하는건 처음이라 조금 어려웠어요 ㅠㅠ 유튜브에 상품명 검색해서 열심히 찾아본다음에야 이해해서 따라했네요! 근데 나사가 하나 박히다가 아무리 돌려도 더 안돌아가서 중간까지 박고 쓰고있어여,,. ㅋㅋㅋㅋ 안무너지겠ㅈㅎ ,, 편하긴 편합니다!",0
85,경선0925,5.0,5.0,5.0,5.0,5.0,2021.05.09,두달째 이용중입니다. 불편함 없이 잘 이용하고 있습니다,0
86,조호박,5.0,5.0,5.0,5.0,5.0,2021.05.08,생각보다 크기가 커서 혼자 조립하느라 애먹었지만 편하고 좋습니다~,0
87,류진성1,5.0,5.0,5.0,5.0,5.0,2021.05.08,원래 다른 안락의자 샀다가 거실 크기에 비해 너무 크고 발판용 스툴까지 하면 진짜 거실 중앙까지 침범해서 환불하고 이거로 샀습니다. 얘는 흔들의자 아닌데도 프레임이 있어서 살짝 흔들흔들한 느낌? 이 있어서 좋아요. 안락함도 좋습니나. 이제 퇴근하고 음악틀어놓고 저 조명아래 안락의자에 앉아서 책 읽을 생각하니 너무 행복하네요 :),0
88,J&k,5.0,5.0,5.0,5.0,5.0,2021.05.08,디자인도 맘에 들고 의자가 편해요~~~,0
89,유은진93,5.0,5.0,5.0,5.0,5.0,2021.05.08,엄청 편해요 근데 주인님이 안비켜요!,0
90,쵝오임,5.0,5.0,5.0,5.0,5.0,2021.05.07,너무 편해요 요새 아주 많이 애용합니다,0
91,으잉,5.0,5.0,5.0,5.0,5.0,2021.05.07,미쳤어여 친구집에서 앉아봤는데 너무편해서10시간 앉아있었어여... 그래서 같은거 구입 ㅎㅎㅎㅎ지금 또 잠들판,0
92,27283838,5.0,5.0,5.0,5.0,5.0,2021.05.05,생각보다 튼튼한 것 같아서 좋아요 영화볼 때 짱,0
93,Kangzzoe,5.0,5.0,5.0,5.0,5.0,2021.05.02,조립을 조금 헤매긴 했지만 저렴하게 잘 샀다고 생각해요!,0
94,뭉먕ㅁ,5.0,5.0,5.0,5.0,5.0,2021.05.02,조립도 쉽고 튼튼한편. 앉아보고 너무 편해서 놀람..,0
95,Cheonss,5.0,5.0,5.0,5.0,5.0,2021.05.01,이케아에서 포엥사려다가 우연히 이걸 발견해서 샀는데 뭔차인지 잘 모르겠지만 이게 훨씬저렴해요. 앉았을때 편안한건 매한가지라 매우 만족합니다.,0
96,경은~,5.0,5.0,5.0,5.0,5.0,2021.04.30,하나더 샀는데 정말 맘에드는 의자입니다,0
97,경은~,5.0,5.0,5.0,5.0,5.0,2021.04.30,정말 편해요 디자인도 예쁘고 맘에듭니다,0
98,쫄랑인ㅔ,5.0,5.0,5.0,5.0,5.0,2021.04.29,제 몸 뉘이기도 아주 좋고 물건들 올려놓기도 넘 조은...^^ 요거 사고나서 땅바닥에 안앉게돼서 조아요,0
99,슥슥23,5.0,5.0,5.0,5.0,5.0,2021.04.28,너무 편하고 조립도 간편해서 좋았어요,0
100,치타삐약,5.0,5.0,5.0,5.0,5.0,2021.04.25,조립도 쉬운 편이고 앉으면 굉장히 편해요,0
101,쑤쑤331,5.0,5.0,5.0,5.0,5.0,2021.04.25,조립도 이정도면 수월했고요. 편안한 느낌입니다. 오래는 못입겠지만.휴식 취하기엔 참 좋네요.,0
102,Kate102810,5.0,5.0,5.0,5.0,5.0,2021.04.25,조립이 첨엔 헷갈렸는게 금방 완성했어요. 편해요,0
103,지횽이222,5.0,5.0,5.0,5.0,5.0,2021.04.21,편하고 좋아요 ㅎㅎㅎㅎ가성비도 좋고 조립도 어렵디 않았어요,0
104,유니나유니나,5.0,5.0,5.0,5.0,5.0,2021.04.20,최고예여 얼른 사세요- 아빠가 조립해줘서 조립 난이도는 모르겠네요 아빠 감사해요,0
105,영우우웅,5.0,5.0,5.0,5.0,5.0,2021.04.19,잘쓰고 잇어요 좋아요 재구매의사잇어용,0
106,문콩벌레,5.0,5.0,5.0,5.0,5.0,2021.04.17,오랜시간 고민하다가 주문했는데 너무 후회해요 더 빨리 사지않은 제 자신을 원망합니다 ! ◡̈ 좋은 물건 감사합니다 ~ 조립할때 쪼금 어렵긴했지만 금방해냈어요,0
107,아순아순,5.0,5.0,5.0,5.0,5.0,2021.04.15,때 탈까봐 천 덮었습니다. 이케아 4만원에 파는데 가기 힘들면 배송료 좀 내고 괜찮네요. 여자혼자 조립하기 무리없습니다.,0
108,찔찔거리지마,5.0,5.0,5.0,5.0,5.0,2021.04.12,이케아에서 앉아보고 아주 맘에들어서 샀어요 편하고 좋아요,0
109,야르디,5.0,null,null,null,null,2021.04.11,방에 두고 편하게 잘 사용하고 있어요~!,0
110,별신아,5.0,null,null,null,null,2021.04.11,이케아 안락의자 정말 안락합니다 짱짱맨 ㅎㅎ,0
111,오국딩,5.0,5.0,5.0,5.0,5.0,2021.04.11,일단개를사서 확인결과 편안합니다.나사조임도구도 편리하고,0
112,오국딩,5.0,5.0,5.0,5.0,5.0,2021.04.11,쿠션감좋고 편안하고 가격에도 만족합니다.,0
113,민트772,5.0,5.0,5.0,5.0,5.0,2021.04.10,너무 편안하고 대만족입니다. 쇼파보다 더 좋다고 말할수있습니다.,0
114,랑퐁공주,5.0,5.0,5.0,5.0,5.0,2021.04.09,조립을 하는 제품인데 혼자하기에는 조금 어려울 것 같아요 누가 잡아줘야 조립하기 편할 것 같네요. 제품 자체는 마음에 들어요! 생각보다 크기가 큽니다,0
115,웰시코기찡,5.0,5.0,5.0,5.0,5.0,2021.04.09,박음질이 원래 저런걸까요...하지만 너무 예쁘고 편하다는 사실...자꾸만 앉게되요 ㅎㅎ 그리고 조립하는데 많이 어려웠어요 ㅠㅠ의자 너무 예뻐요^^,0
116,미니멀공간,5.0,5.0,5.0,5.0,5.0,2021.04.09,편하고 안락합니다 ...역시 믿고사는 이케아입니다...^^;,0
117,행복하자경아,5.0,5.0,5.0,5.0,5.0,2021.04.08,이케아 다들 좋아하는 이유가 있네요 아주 편안합니다 쿠폰으로 타사이트보다 싸게 구매했어요,0
118,빵뚱쑝,5.0,5.0,5.0,5.0,5.0,2021.04.01,"첨엔 조립 어렵나했는데 해보니깐 쉽네여 생각보다 더편해요 근데, 엉덩이부분 천이 고정이 안되서 좀 불편해여",0
119,도링ㅡ,5.0,5.0,5.0,5.0,5.0,2021.04.01,조립 처음 해봐서 약간 헤매다 금방 감잡아서 끝냈어요 편하고 너무 좋아요,0
120,콩이뱃쨜,5.0,null,null,null,null,2021.03.31,저렴한데 만족도 너무 높은 상품이에요 정말 ... 편하고 좋아요!!,0
121,덩후니,5.0,5.0,5.0,5.0,5.0,2021.03.30,오늘 와서 바로 만들었어요! 간단하게 조립했습니다 ㅎㅎ 일단 오래 앉아봐야 알겠지만 편한듯해요!!,0
122,스텔라810,5.0,5.0,5.0,5.0,5.0,2021.03.28,편하게 쉽게 조립했어요. 가성비 너무 좋아요. 배송도 빨랐어요,0
123,jihyeon263,5.0,5.0,5.0,5.0,5.0,2021.03.28,조립 방법도 쉽고 생각보다 튼튼해서 맘에 들어요!!,0
124,얀이잉,5.0,5.0,5.0,5.0,5.0,2021.03.27,생각보다 크고 엄청 편해요! 요즘은 이 의자에만 앉아있어요,0
125,치아바따,5.0,5.0,5.0,5.0,5.0,2021.03.26,마음에 들어요 설명서가 조금 디테일 하지 않아 유튜브로 찾아서 하는게 편하실꺼예요~,0
126,Dnwlq,5.0,5.0,5.0,5.0,5.0,2021.03.25,조립 쉽고 심플하고 편해요!!!!!!,0
127,따봉봄,5.0,5.0,5.0,5.0,5.0,2021.03.23,예뻐요~~ 편하구여 만족만족합니다 대신 조립은 좀 힘들어요,0
128,매에엠ㅣ,5.0,5.0,5.0,5.0,5.0,2021.03.19,이걸 왜 이제야 샀는지~ 고민했던 시간이 아까웠어요 ㅋㅋㅋ 혼자 조립하는게 힘들었지만 설명서 보면서 차근차근 했더니 완성했네요 ㅎㅎ 후기대로 진짜 편하고 너무 좋아요!! 잘쓸게요><,0
129,luckyay,5.0,5.0,5.0,5.0,5.0,2021.03.17,거실이 좁은편이라 이번에 소파를 없애고 암체어 안락의자로변경했더니 한층 넓어지고 인테리어효과도 좋아요~우선 소파와 한몸이 되는걸 방지해 다이어트효과 만점이네요,0
130,JOO_lisa,5.0,5.0,5.0,5.0,5.0,2021.03.16,혼자서 만들기가 쉽지 않습니다 ㅎㅎ 둘이서 만들었구요 금액대비 활용도가 너무 좋고 잘 사용하고 있습니다 역시 이케아템!,0
131,황타크,5.0,5.0,5.0,5.0,5.0,2021.03.14,배송 엄청빠릅니다. 조립도 설명서 순서대로 따라하면 할만해요 한 15분 걸린거 같아요 의자도 편합니다 그리고 시트 분리가 쉬워서 빨래하기도 좋아요 만족합니다 혼자사는집에 쇼파대신 놓기 좋네요,0
132,뿌뿌빤,5.0,5.0,5.0,5.0,5.0,2021.03.12,배송도 빠르고 완전 편해요 맨날 앉아있을꺼 같아요,0
133,고구마밥버거,5.0,5.0,5.0,5.0,5.0,2021.03.11,아주 편안합니다 조립하는 것도 쉽고 좋습니디,0
134,김민섭27,5.0,5.0,5.0,5.0,5.0,2021.03.10,조립하는게 쉽진 않았지만 다 조립하고 앉아보니 너무 편합니다,0
135,Salley,5.0,5.0,5.0,5.0,5.0,2021.03.10,예쁘고 잘쓰고 있어요 조립하는데 힘들어 뒤질 뻔,0
136,chun:^),5.0,5.0,5.0,5.0,5.0,2021.03.09,생각보다 크기 엄청 큽니다 ㅋㅋㅋㅋ 애기꺼 선물받은게있어서 맞춤하려고 삿더니...ㅋㅋㅋ 암튼 엄청 편하규여!!! 오래앉아있어도 불편한거없어용 아..이케아 조립설명서는 진짜 불친절합니다 ㅋㅋㅋ ㅠㅠ,0
137,lastmood,5.0,5.0,5.0,5.0,5.0,2021.03.04,편하고 좋네요 가격도 싸고 적극 추천 드려요,0
138,김대숙,5.0,5.0,5.0,5.0,5.0,2021.03.04,커버 세탁하느랴 아직 완벽하게 써보진못했지만 조립도 혼자 쉽게 했고 너무 이뻐요 ~,0
139,융성웡,5.0,5.0,5.0,5.0,5.0,2021.02.28,별로 기대는 안 했는데 생각보다 진짜 편하네요👍,0
140,밈죵,5.0,5.0,5.0,5.0,5.0,2021.02.26,좋아요 예쁘고 조립도 쉬워요!! 큼직해요,0
141,고장난종이커ㅂ,5.0,5.0,5.0,5.0,5.0,2021.02.25,생각보다 엄청커서 사이즈꼭 잘 확인하세요 너무 편해서 맨날 좁니다~~~~,0
142,박정은219,5.0,5.0,5.0,5.0,5.0,2021.02.25,너무편해요 책보거나 핸드폰 하기 딱좋아요,0
143,안블리s2,5.0,5.0,5.0,5.0,5.0,2021.02.25,생각보다 이쁘구 편하구 좋아요 다만 설명서 읽을때 ㅠㅠㅠ꼼꼼히 보세요 저는 못 잘못 박았다가 빼느라 고생 했아요...ㅠ,0
144,원영이82,5.0,5.0,5.0,5.0,5.0,2021.02.24,아이들 독서의자로 주무했는데 너무 좋아요 조립 땜에 걱정했는데 여자 혼자서도 충분히 가능했어요,0
145,hhhzzz2,5.0,5.0,5.0,5.0,5.0,2021.02.24,첨에 반대로 조립해서 다시 푸느라 고생했지만ㅋㅋㅋ 심플하고 편해요~~,0
146,aronkwok,5.0,5.0,5.0,5.0,5.0,2021.02.24,창가에 요런의자 하나 있음 좋겠다싶어 샀는데 아주 딱이네요 앉아서 커피한잔 하기 진짜 좋아요~~,0
